id,pedido_id,valor,metodo,status,data_pagamento
33223,21585,519.3322291808184,Pix,pendente,2024-06-16
93248,17197,430.76632486991747,Cartão de Crédito,recusado,2024-10-04
61262,4475,281.33760416126455,Boleto,recusado,2024-08-27
396,44355,671.2220358013174,Boleto,pendente,2024-04-21
17630,36369,370.0298799514801,Boleto,pago,2024-08-24
84144,78008,916.4269202789089,Pix,recusado,2024-06-28
74230,21437,865.9041967284094,Pix,pendente,2024-08-08
54136,84745,514.3872124166503,Pix,pendente,2024-10-17
79962,25625,959.0193460150879,Boleto,pendente,2024-10-17
14852,91297,610.209630085764,Boleto,recusado,2024-09-16
40969,47466,439.0075453961539,Boleto,pago,2024-07-08
14921,94081,90.11739959105807,Pix,pago,2024-03-15
20415,4088,300.3129302088104,Pix,pendente,2024-07-06
82161,12333,792.4971596951489,Cartão de Crédito,pago,2024-04-12
88039,26675,725.9538225475421,Pix,recusado,2024-10-14
43652,19484,723.0345101328913,Pix,pendente,2024-08-30
84612,26918,23.569241615630776,Pix,pago,2024-10-06
64939,33651,924.6882395696083,Boleto,recusado,2024-04-21
16014,7920,114.04941416238044,Boleto,recusado,2024-06-21
98259,66901,150.57425469100878,Boleto,pago,2024-08-12
55569,3823,207.5746400551043,Boleto,recusado,2024-07-01
56618,7160,86.43673248230282,Boleto,pendente,2024-07-31
72178,97066,750.6241725371217,Cartão de Crédito,pendente,2024-08-01
50763,3422,404.64171747652193,Cartão de Crédito,pago,2024-07-25
64999,14425,763.89366022671,Boleto,pago,2024-07-23
88967,84616,129.27350472576705,Cartão de Crédito,pago,2024-06-01
52839,39684,595.6527238511414,Boleto,recusado,2024-10-09
21549,75336,988.6499185614554,Boleto,pago,2024-09-29
24072,29962,600.1973264644278,Cartão de Crédito,recusado,2024-07-01
40004,45831,279.0687879331337,Cartão de Crédito,pendente,2024-09-26
90590,66842,629.1836011699758,Boleto,pago,2024-07-13
70304,1540,849.1064915673333,Boleto,pago,2024-06-02
85934,41677,112.10447202087956,Cartão de Crédito,pago,2024-10-16
1316,24695,100.17483798248801,Pix,pago,2024-09-26
63834,68846,300.2281778562015,Cartão de Crédito,recusado,2024-08-27
50842,81069,543.7358036915788,Cartão de Crédito,pendente,2024-04-18
90532,98813,152.61557895430622,Pix,pendente,2024-06-21
87006,53903,725.3166243657535,Cartão de Crédito,recusado,2024-07-06
90099,58420,403.14925465142136,Cartão de Crédito,recusado,2024-10-12
77270,29511,738.9123996289081,Pix,pago,2024-04-18
74368,53875,450.62387194689717,Pix,pago,2024-09-26
99826,72480,417.2912195467989,Pix,pendente,2024-06-15
32957,5501,103.37834721568767,Cartão de Crédito,recusado,2024-10-15
86863,11024,114.4402897039224,Boleto,pago,2024-08-22
1201,67072,357.37195647124963,Pix,pago,2024-09-17
96487,87018,787.8836554089909,Pix,recusado,2024-09-23
77003,6210,772.521747270501,Cartão de Crédito,pendente,2024-06-30
92041,71287,31.710572968204783,Pix,pago,2024-06-17
47912,63517,223.20164116444477,Cartão de Crédito,pago,2024-09-29
57870,2470,242.7951969262528,Boleto,recusado,2024-06-21
30056,30500,34.11259677943812,Cartão de Crédito,pendente,2024-10-16
71376,59967,707.2966898154157,Cartão de Crédito,pendente,2024-09-22
28185,23496,874.7203788607497,Boleto,pago,2024-09-10
22522,70341,801.2939837679172,Boleto,pendente,2024-09-14
14527,24364,584.8522897263379,Boleto,pago,2024-07-12
77951,13578,83.9633164534875,Boleto,pendente,2024-10-14
1615,425,270.38115217911775,Cartão de Crédito,pago,2024-04-23
58044,84827,626.9375279782378,Pix,pendente,2024-09-30
73746,20623,799.0062447201141,Boleto,pago,2024-07-13
66469,9531,960.5721641813847,Boleto,pendente,2024-10-02
21299,66777,237.91832891903417,Boleto,recusado,2024-05-29
5764,20037,964.0124837046129,Pix,recusado,2024-09-19
55561,47512,254.12461725688155,Cartão de Crédito,pago,2024-10-09
42403,50661,871.7230294262182,Cartão de Crédito,pago,2024-05-30
84270,63856,373.6005276372303,Boleto,pendente,2024-05-29
70703,95249,285.8543471292964,Boleto,pago,2024-06-18
3238,85774,550.812890171136,Pix,pago,2024-08-12
96025,71064,955.6473174940752,Boleto,pendente,2024-03-18
92963,7214,709.6604957420476,Boleto,pago,2024-06-21
58168,8489,635.3032469082162,Cartão de Crédito,pendente,2024-09-28
1359,54045,569.2128816705958,Cartão de Crédito,pago,2024-10-09
14747,62759,148.47995659385666,Boleto,pago,2024-09-26
16685,77332,544.3882381901894,Cartão de Crédito,pago,2024-10-05
45584,91145,186.07341924756665,Pix,recusado,2024-08-31
37808,15662,490.1998910760418,Cartão de Crédito,pago,2024-08-27
93970,91692,456.45469966760885,Boleto,pago,2024-10-17
29855,51195,617.4432655758976,Pix,pago,2024-03-29
98165,70228,145.1018080013059,Boleto,pendente,2024-05-25
53406,16213,854.058715881668,Boleto,pago,2024-10-07
96303,74704,134.4482259346247,Boleto,pendente,2024-08-19
80861,84552,362.687076592366,Boleto,recusado,2024-08-13
45237,51464,575.1533744538037,Cartão de Crédito,pago,2024-09-19
74110,38827,682.3182536643121,Pix,pago,2024-08-20
81419,43555,591.0745173477935,Pix,pendente,2024-09-02
31561,33929,773.8618627708621,Boleto,recusado,2024-06-08
47235,82971,687.7040188284419,Pix,pendente,2024-10-12
96974,43235,840.8588470560778,Pix,pago,2024-07-12
61521,47231,294.7522766629308,Boleto,recusado,2024-03-15
56775,82403,476.4608001439809,Pix,pago,2024-09-25
57047,41048,985.7937014615486,Pix,pendente,2024-06-12
87217,77697,843.0859329381107,Cartão de Crédito,recusado,2024-10-03
36667,19062,421.3390050341212,Pix,pago,2024-03-29
37442,6022,183.11836387736238,Boleto,pendente,2024-10-07
44939,96694,462.9397112345189,Pix,pendente,2024-09-02
93547,50167,573.7072056167823,Boleto,pago,2024-09-11
41947,85623,134.62252763449717,Pix,recusado,2024-09-30
35405,14551,177.73255038567916,Cartão de Crédito,recusado,2024-08-29
81758,83186,197.77863899886967,Cartão de Crédito,pendente,2024-09-28
79057,39140,583.8183252082847,Pix,pendente,2024-07-08
81628,57650,837.5087585216096,Pix,pendente,2024-07-23
44275,52106,116.38061109909565,Cartão de Crédito,pendente,2024-08-10
34131,24247,159.62559511283573,Pix,pago,2024-07-15
88496,45121,585.7233159341587,Cartão de Crédito,pendente,2024-10-15
98789,56891,804.5190197455269,Boleto,pendente,2024-09-25
74606,95332,226.25724473165803,Cartão de Crédito,pendente,2024-06-12
16072,10596,335.974722373299,Pix,pago,2024-09-07
58180,59912,947.5705072795973,Pix,pago,2024-09-28
33652,36495,372.0835233006801,Boleto,pago,2024-05-15
89155,92665,259.3202805050451,Boleto,pago,2024-06-23
55477,86121,655.8510893354771,Pix,pendente,2024-09-15
13423,16045,592.8661610612847,Cartão de Crédito,pendente,2024-10-04
95108,80978,10.822056177023702,Cartão de Crédito,pendente,2024-04-15
95517,98640,459.6983588861394,Cartão de Crédito,pendente,2024-05-05
73111,19776,959.1076296761569,Boleto,pago,2024-04-08
88067,62153,269.9992499841562,Cartão de Crédito,recusado,2024-10-10
50866,48595,742.6613613319139,Boleto,pago,2024-07-29
87087,52557,17.993964809403238,Cartão de Crédito,pago,2024-07-17
16242,31155,319.68601444684134,Cartão de Crédito,pago,2024-08-10
47113,78528,164.51201877510445,Cartão de Crédito,recusado,2024-10-15
5057,68895,375.66104683771795,Cartão de Crédito,pago,2024-09-12
12094,38901,368.3598191727,Boleto,pago,2024-09-17
694,18282,842.9616037449422,Boleto,recusado,2024-05-18
6552,62011,227.16576327939416,Cartão de Crédito,pago,2024-08-22
64083,15805,474.63002139678116,Boleto,pendente,2024-09-24
26923,58824,460.1864430665525,Pix,pendente,2024-08-28
83858,38087,954.2633127416715,Pix,recusado,2024-09-11
6279,14585,521.7980127505767,Pix,pendente,2024-10-09
92986,94871,258.4341689779959,Boleto,recusado,2024-05-17
82461,11819,248.0093448795592,Boleto,pago,2024-10-06
14205,7641,24.187154857219355,Boleto,pago,2024-08-03
41107,39576,920.785374191964,Pix,pago,2024-05-16
12708,19599,846.9570503601586,Boleto,recusado,2024-06-01
38613,50022,302.1777131119001,Cartão de Crédito,recusado,2024-10-03
92777,17545,464.9964855649702,Pix,pendente,2024-09-06
64483,62138,841.2315914259316,Cartão de Crédito,pendente,2024-10-11
17116,61517,352.7439774286783,Cartão de Crédito,pendente,2024-09-02
76180,23510,599.4895812089342,Boleto,pago,2024-08-09
90984,14948,767.4285943987279,Boleto,pendente,2024-10-10
65126,58494,182.27462587967605,Cartão de Crédito,recusado,2024-09-02
53085,16530,543.2706959974922,Pix,pendente,2024-06-30
37728,78786,817.6427515143915,Pix,pendente,2024-09-30
47729,70230,498.3277902700567,Boleto,pago,2024-09-20
1287,34594,759.3574574138075,Boleto,pago,2024-03-04
17394,23885,408.26820997833477,Boleto,pendente,2024-04-11
80313,10293,49.095063386763975,Boleto,recusado,2024-10-15
6417,24376,415.9636140851651,Cartão de Crédito,pendente,2024-10-08
93184,85132,357.5242539242457,Pix,pendente,2024-06-29
34509,74805,510.3639545614914,Cartão de Crédito,recusado,2024-08-25
760,34879,180.66217917853797,Cartão de Crédito,pago,2024-07-26
86690,47722,897.3435589218888,Cartão de Crédito,pago,2024-04-08
16759,3392,516.5656915220959,Pix,pendente,2024-07-24
71124,28099,298.6231469640051,Cartão de Crédito,recusado,2024-10-07
91011,96600,934.007535463969,Boleto,pendente,2024-05-24
96732,54096,879.0426648539711,Cartão de Crédito,pendente,2024-05-06
64792,18942,869.4396718038778,Boleto,pendente,2024-05-29
18015,85974,574.8698860052186,Boleto,pendente,2024-10-15
88462,82220,471.5217262920657,Boleto,pendente,2024-03-09
34202,99543,382.1896714895501,Cartão de Crédito,recusado,2024-08-16
5712,14643,415.51875254557586,Pix,pago,2024-07-28
59133,61982,268.3840393116678,Cartão de Crédito,pago,2024-08-23
17862,74185,826.9704444601481,Cartão de Crédito,recusado,2024-09-15
86017,40225,310.47208843010327,Boleto,pendente,2024-10-12
89030,92460,28.094450888906962,Boleto,pago,2024-03-21
46393,71201,207.1857769513098,Pix,pago,2024-04-19
88854,66887,640.896013427224,Cartão de Crédito,recusado,2024-08-13
48666,28848,984.5417439201141,Boleto,recusado,2024-10-13
14848,47218,822.7192108639597,Boleto,pendente,2024-10-14
34890,35895,593.5352989063488,Cartão de Crédito,pago,2024-10-01
24334,10778,821.7565521485326,Boleto,recusado,2024-04-20
87576,1845,47.52419057561438,Cartão de Crédito,pago,2024-10-16
87430,49125,867.7331672679268,Cartão de Crédito,recusado,2024-04-15
91123,29946,463.504547602658,Boleto,pago,2024-09-24
89670,69077,241.70414823105398,Pix,pago,2024-10-06
49480,4592,117.21690691956674,Pix,pendente,2024-09-16
53361,91035,45.67084320389497,Boleto,pendente,2024-07-05
70057,34007,371.48870240836226,Boleto,recusado,2024-06-23
54289,43946,125.0846940442161,Boleto,pago,2024-09-29
64120,68239,788.4101987475702,Boleto,recusado,2024-09-05
34734,89304,187.2179565027894,Pix,pago,2024-10-09
38456,33465,354.41559254585434,Cartão de Crédito,pago,2024-10-10
26948,87460,191.93579279990357,Cartão de Crédito,recusado,2024-10-14
20072,33284,619.7027871343197,Pix,pago,2024-10-15
64400,47403,251.6043786498888,Pix,pago,2024-10-14
44156,48006,562.9065165819792,Cartão de Crédito,pendente,2024-10-15
95511,38973,262.41410457439684,Boleto,pago,2024-10-16
67219,56378,99.14364427866819,Pix,pago,2024-08-25
51624,12931,109.49906232506054,Boleto,pendente,2024-10-15
30109,96364,467.6916457242944,Cartão de Crédito,recusado,2024-01-30
57293,34899,986.967322462065,Pix,pago,2024-09-18
69727,37705,308.64998645170044,Cartão de Crédito,pendente,2024-09-17
96497,95299,31.00113320971457,Cartão de Crédito,pago,2024-05-27
28786,47616,943.1473244628422,Boleto,pendente,2024-10-02
40159,84715,166.03184951500936,Pix,recusado,2024-09-25
74715,17284,69.09968860726934,Boleto,pendente,2024-07-19
15631,52731,549.6908218086429,Boleto,pendente,2024-10-06
19924,24817,893.6238804726781,Boleto,pago,2024-08-15
75251,12871,149.26592773910343,Boleto,pago,2024-09-28
90354,31178,65.05231332704572,Boleto,recusado,2024-10-17
26250,49414,469.4746589071868,Boleto,recusado,2024-06-12
4505,45825,72.64560828928191,Boleto,pago,2024-10-16
66227,48640,105.2419970035503,Boleto,pago,2024-10-13
96980,52065,829.492387883317,Pix,recusado,2024-04-26
56683,98861,640.6256180211343,Cartão de Crédito,pendente,2024-10-13
62410,13482,966.9240146810048,Pix,recusado,2024-10-06
99571,81991,81.17690750225967,Pix,pendente,2024-08-25
88471,43214,893.0943178322939,Cartão de Crédito,pago,2024-08-21
23253,32330,648.6926039488588,Boleto,pago,2024-09-30
44761,78738,552.4807745325073,Cartão de Crédito,recusado,2024-10-17
82089,7784,243.59997438603799,Pix,recusado,2024-07-29
31654,20508,976.3360611372107,Boleto,recusado,2024-10-06
79084,95420,519.6944421280251,Cartão de Crédito,recusado,2024-07-25
5948,70075,39.591210047146404,Cartão de Crédito,pago,2024-09-14
70254,2922,442.3285839905664,Pix,pendente,2024-09-18
32013,43643,198.23637077539803,Boleto,recusado,2024-08-20
66651,15987,541.2531499103776,Pix,pendente,2024-09-27
67800,72706,378.6411070865335,Boleto,pendente,2024-09-04
82962,90010,763.5972554095058,Cartão de Crédito,pendente,2024-04-08
73335,73898,512.8754490390802,Boleto,pago,2024-07-23
10372,31701,229.3224506760824,Boleto,pago,2024-09-02
33793,51153,722.8193928424206,Boleto,pago,2024-03-12
73043,97123,697.6656393454654,Boleto,pendente,2024-08-06
56001,50727,296.0856889449767,Cartão de Crédito,recusado,2024-08-29
70571,32803,864.4406441606625,Cartão de Crédito,pago,2024-08-23
24949,83355,570.0442761903554,Pix,pago,2024-06-10
55172,35650,86.91133855965325,Cartão de Crédito,recusado,2024-08-14
30893,62213,334.79162737797725,Boleto,pago,2024-08-25
27538,7119,580.56868692492,Pix,recusado,2024-07-29
90745,35952,365.3623615413369,Cartão de Crédito,recusado,2024-05-28
20670,92930,825.1471192736221,Cartão de Crédito,recusado,2024-10-17
21542,68091,27.776684078298263,Cartão de Crédito,recusado,2024-09-19
12737,60441,717.2512843005456,Boleto,pago,2024-09-22
65951,92972,973.2281048910568,Cartão de Crédito,pendente,2024-08-12
44071,75943,126.5294497659503,Pix,pendente,2024-07-30
12358,20115,289.7275177849878,Boleto,pendente,2024-05-26
21815,57749,935.5277691274553,Cartão de Crédito,pendente,2024-07-03
66163,68766,501.7270634199609,Cartão de Crédito,pendente,2024-03-23
93754,90483,282.1485223071504,Boleto,pago,2024-09-25
26911,54602,83.88935681432012,Cartão de Crédito,recusado,2024-10-13
56050,7066,40.73523368259592,Boleto,pendente,2024-07-03
37721,84471,436.06714331722145,Boleto,pago,2024-07-20
47509,15358,234.09780226835795,Cartão de Crédito,recusado,2024-10-01
52218,96153,470.8775653249568,Cartão de Crédito,pendente,2024-09-07
32725,92443,599.1970865849205,Pix,recusado,2024-10-15
77139,56786,756.9444353936656,Boleto,pago,2024-10-14
35577,90414,454.18987669838134,Cartão de Crédito,recusado,2024-06-30
80363,85653,164.16678227241283,Boleto,recusado,2024-02-27
58937,91124,414.0747109020713,Pix,recusado,2024-06-01
61308,12858,88.63094063131963,Boleto,recusado,2024-08-05
6548,19465,154.49084605089803,Cartão de Crédito,pendente,2024-10-10
58331,79071,223.78432251762598,Boleto,pago,2024-10-16
42119,2171,866.0260234436282,Pix,pago,2024-07-03
74188,16723,29.568726435271984,Pix,recusado,2024-04-14
58119,73646,526.4262562870379,Boleto,pago,2024-08-13
7565,66577,233.1219764625246,Boleto,recusado,2024-03-14
77637,36723,448.798628177836,Pix,pendente,2024-08-21
25061,22243,257.607760729599,Pix,pago,2024-07-16
50194,53046,144.81234241622371,Cartão de Crédito,pago,2024-08-23
67034,74181,89.04249090034392,Cartão de Crédito,pago,2024-05-06
90386,51602,787.1054984525791,Boleto,pendente,2024-08-06
97555,16586,883.8014050848928,Pix,pago,2024-08-13
247,88569,120.16770148890417,Pix,pendente,2024-10-05
90295,43161,911.6495258541472,Pix,pendente,2024-09-27
86294,93076,928.5352145091043,Pix,recusado,2024-10-02
82584,20321,904.1665607909428,Cartão de Crédito,pendente,2024-07-26
60428,69277,460.61833683746426,Pix,pendente,2024-10-06
31493,39562,10.903207925919782,Cartão de Crédito,pago,2024-10-17
13906,88204,783.428725482601,Cartão de Crédito,recusado,2024-03-22
89857,99823,41.690843807685965,Boleto,pendente,2024-02-18
77695,54160,255.85872149828393,Cartão de Crédito,pago,2024-08-18
91669,82046,416.85076932118284,Cartão de Crédito,pago,2024-09-04
47081,63565,399.0746259094956,Cartão de Crédito,recusado,2024-08-06
92441,64835,377.79068582935463,Boleto,recusado,2024-09-15
70095,52713,717.9242979835902,Boleto,pendente,2024-09-22
71948,12236,899.9307499164103,Boleto,recusado,2024-10-13
77178,5016,980.6514164167546,Cartão de Crédito,pendente,2024-10-01
60544,4474,227.2460507033481,Boleto,pago,2024-09-30
39152,14916,45.72119837930157,Pix,recusado,2024-08-19
44662,13438,121.693043399659,Boleto,pago,2024-10-06
68590,24023,718.0585752892263,Boleto,recusado,2024-09-21
36433,53547,884.1924765364614,Pix,recusado,2024-10-10
86877,11755,25.471052197623287,Boleto,pago,2024-08-08
90457,50012,816.749975539858,Boleto,pago,2024-09-03
66291,91268,669.201352103251,Cartão de Crédito,pago,2024-10-17
47023,31900,697.5563929849005,Cartão de Crédito,recusado,2024-04-19
53980,11681,446.1327711982227,Boleto,pendente,2024-06-08
96843,36989,918.7839080290202,Cartão de Crédito,pago,2024-08-02
48914,44139,907.8769387351866,Pix,pago,2024-06-28
99982,32685,560.493877332096,Boleto,pendente,2024-09-03
73766,24638,429.9242833076517,Cartão de Crédito,pendente,2024-09-13
71515,24633,620.0092436744466,Pix,pendente,2024-07-24
53725,2793,549.2093086052075,Pix,pendente,2024-06-17
32096,67135,325.6807435223598,Pix,pago,2024-07-08
72864,83788,548.4352406015701,Cartão de Crédito,pago,2024-10-11
38309,35124,133.1277686570034,Cartão de Crédito,recusado,2024-09-16
41906,54355,416.026034523056,Pix,recusado,2024-09-20
33041,93090,125.54289866172456,Cartão de Crédito,pago,2024-09-23
51717,36801,769.3735517493211,Pix,recusado,2024-04-25
53294,39401,309.0790256769813,Boleto,recusado,2024-09-07
30515,72246,522.4666765638462,Cartão de Crédito,pago,2024-09-20
17668,65025,277.4864098103413,Boleto,pago,2024-01-31
71506,86454,30.769086365758366,Pix,pendente,2024-09-27
76256,2148,582.937408121029,Boleto,recusado,2024-10-17
32403,73070,379.052542906729,Pix,pago,2024-01-07
87637,54200,451.19795388769984,Boleto,pago,2024-02-01
87285,48864,44.5903233275493,Cartão de Crédito,recusado,2024-10-03
47037,19442,625.9397045471379,Cartão de Crédito,pendente,2024-09-18
17193,45298,650.7293829529757,Cartão de Crédito,pago,2024-08-27
55589,28334,111.0469002061014,Cartão de Crédito,pago,2024-10-01
5237,10032,816.5533876121535,Boleto,pago,2024-09-28
78370,41504,586.7751975478358,Boleto,pago,2024-10-09
23686,56119,780.0844893002885,Cartão de Crédito,pendente,2024-10-17
2042,45310,486.78271750668074,Boleto,pendente,2024-09-13
28876,92896,604.4297175704471,Boleto,recusado,2024-10-11
38764,82560,345.47016299811315,Pix,recusado,2024-10-11
16495,56104,380.3574457384116,Pix,pendente,2024-09-12
83831,10584,883.8859867412109,Pix,recusado,2024-10-09
59406,82026,83.19252755080636,Pix,recusado,2024-10-17
94661,85823,964.2262981342934,Cartão de Crédito,pendente,2024-09-20
80425,67053,168.56893229884446,Boleto,pago,2024-07-01
45205,49820,609.6766469750379,Boleto,recusado,2024-05-15
68261,3088,892.6058802255166,Boleto,pendente,2024-08-26
53789,83550,102.17610498328314,Boleto,pago,2024-08-19
82636,48272,171.06029330311506,Boleto,pago,2024-08-09
16203,46117,737.0960384418099,Pix,recusado,2024-10-02
92722,86704,557.623463048946,Cartão de Crédito,pendente,2024-10-17
68602,70454,941.7847775533554,Cartão de Crédito,pendente,2024-08-25
43587,48264,266.9012051127115,Cartão de Crédito,pendente,2024-02-08
84238,70250,26.09166617505515,Pix,recusado,2024-10-04
69930,24513,922.1229759469363,Pix,pendente,2024-03-13
20362,74906,68.92829535428847,Cartão de Crédito,recusado,2024-06-28
38717,56610,348.75798140633407,Cartão de Crédito,pendente,2024-02-23
29714,57629,164.38818253969237,Pix,pago,2024-07-02
92756,87213,538.5440702708667,Pix,pago,2024-07-23
7478,22801,697.6149028295443,Pix,pago,2024-10-06
4886,63599,712.8478506295535,Cartão de Crédito,pago,2024-08-03
68707,83560,374.12471143608394,Boleto,recusado,2024-08-26
32048,68365,539.447530905925,Boleto,pendente,2024-07-21
5267,3005,257.6869919765569,Pix,pago,2024-09-08
77210,53762,860.3328983898733,Pix,pago,2024-09-03
17766,10490,445.77749440887163,Cartão de Crédito,pago,2024-10-04
23615,26939,441.5241536391822,Pix,pendente,2024-08-04
37862,69094,558.6580884808351,Boleto,pago,2024-10-03
25967,83339,587.3691122775823,Boleto,pago,2024-09-03
31870,26457,873.3415024360246,Pix,pago,2024-09-12
27994,62530,424.919605447129,Pix,pago,2024-10-16
64325,9193,770.9738415485741,Pix,pendente,2024-09-19
62945,7292,807.9839279466888,Pix,pago,2024-03-04
43589,83744,112.10662044292563,Cartão de Crédito,pago,2024-09-02
98292,38700,528.630139662036,Pix,recusado,2024-09-12
7880,279,727.6146511235833,Pix,recusado,2024-09-17
45946,99036,294.8516766604262,Pix,pendente,2024-05-28
18513,24307,783.8919446071245,Boleto,recusado,2024-10-01
60549,50434,502.4932120595802,Cartão de Crédito,recusado,2024-08-12
9275,98741,334.27342655485006,Pix,pago,2024-05-21
2165,80305,644.0144252225809,Boleto,recusado,2024-10-01
14510,93612,327.66796588763026,Pix,pendente,2024-09-13
99743,37745,60.61406516887916,Cartão de Crédito,pago,2024-10-10
91853,64429,402.66503089954017,Boleto,pago,2024-09-01
70177,87689,607.8928527041688,Cartão de Crédito,recusado,2024-09-15
5280,25532,725.1262824510852,Boleto,recusado,2024-07-29
19630,66706,464.40074852070495,Pix,recusado,2024-09-27
90079,86078,727.6142992310888,Cartão de Crédito,pendente,2024-08-25
33980,44056,816.2274738548766,Pix,recusado,2024-07-17
19383,82277,131.36425581227485,Boleto,pago,2024-06-07
89743,83347,26.806105381063173,Pix,pago,2024-09-23
11154,76028,249.38979801739328,Boleto,pago,2024-10-08
2637,87779,626.9310990836417,Pix,pendente,2024-08-14
30813,4996,981.8357217312745,Boleto,pago,2024-03-26
70742,86180,863.5779441874344,Cartão de Crédito,pago,2024-10-16
94905,13455,62.64344416430065,Pix,pago,2024-08-28
10125,39077,879.3063763301176,Cartão de Crédito,recusado,2024-09-11
9801,95187,81.61343363254421,Cartão de Crédito,pago,2024-08-09
73458,1782,701.2636873793344,Pix,recusado,2024-10-14
44343,96812,703.0414821003329,Cartão de Crédito,pendente,2024-08-26
56980,65033,329.43512053426457,Boleto,pendente,2024-08-26
59431,84361,275.7868479931488,Cartão de Crédito,pago,2024-10-01
8573,81523,740.5397969581338,Pix,recusado,2024-07-22
71982,91420,128.01770190593507,Pix,pago,2024-09-15
38617,9150,244.68950389911464,Cartão de Crédito,pago,2024-05-31
71818,47919,995.2609619832091,Pix,recusado,2024-10-11
29104,68609,619.5700181637856,Cartão de Crédito,pendente,2024-10-14
87967,99752,440.7992741107218,Cartão de Crédito,recusado,2024-06-04
68779,76819,723.5313666002733,Pix,pendente,2024-10-04
58637,87356,734.1929493017673,Cartão de Crédito,pendente,2024-10-09
41711,3695,312.83127007501946,Boleto,pago,2024-06-24
79197,6736,339.1519867651788,Pix,pendente,2024-10-13
53898,60645,650.4453491048242,Boleto,recusado,2024-09-14
93890,39300,338.42695379793383,Pix,pago,2024-07-26
34794,58989,360.06849187741216,Pix,pago,2024-05-25
89696,39455,690.6620891252304,Pix,recusado,2024-08-01
80779,48715,756.7557199807208,Cartão de Crédito,pago,2024-10-07
51127,41271,385.48402995750916,Boleto,pendente,2024-06-08
88877,81826,982.7014814329525,Pix,recusado,2024-07-01
42205,31884,230.24761390420417,Boleto,recusado,2024-05-05
91882,34005,902.2447847236741,Cartão de Crédito,recusado,2024-08-29
15251,35805,653.9239098734159,Pix,pendente,2024-09-13
99619,27269,991.8216239397008,Cartão de Crédito,recusado,2024-10-08
15240,86876,361.4695922076254,Pix,pendente,2024-09-08
2263,65357,662.2287778023522,Boleto,pago,2024-10-13
70202,86587,219.49564397384472,Cartão de Crédito,pendente,2024-02-17
81700,2851,94.91567139475184,Pix,pago,2024-09-02
8134,35204,343.7128115634199,Cartão de Crédito,recusado,2024-07-11
24966,8658,800.158672428886,Pix,pago,2024-08-21
55843,43015,813.0906903909732,Pix,pago,2024-09-18
443,90602,363.4793379282738,Cartão de Crédito,pendente,2024-10-01
18072,79621,260.6753570235118,Cartão de Crédito,recusado,2024-10-01
73585,58360,887.3321110809145,Boleto,recusado,2024-06-06
75553,30260,562.820380958164,Boleto,recusado,2024-10-14
28660,73215,721.2236139840254,Boleto,recusado,2024-04-12
78326,62313,697.9039944765537,Boleto,pendente,2024-06-02
83739,12660,35.598466040481476,Boleto,pago,2024-06-30
69658,92467,682.0369976953275,Pix,pago,2024-08-20
54366,90462,766.6981781724469,Pix,pago,2024-10-03
44276,57287,337.2995465085155,Pix,pago,2024-06-24
61929,68616,250.81145820197355,Boleto,pendente,2024-09-28
37596,52774,634.028434398479,Cartão de Crédito,pendente,2024-08-28
46064,57465,967.3950089084931,Cartão de Crédito,pendente,2024-09-10
85815,26210,721.7270636889411,Cartão de Crédito,pago,2024-08-03
28482,36787,792.1353377922359,Cartão de Crédito,pago,2024-07-08
95760,60771,714.8796324128103,Cartão de Crédito,pago,2024-10-17
34815,27880,313.1483827141497,Pix,recusado,2024-10-04
61785,11268,996.1409234426941,Cartão de Crédito,pendente,2024-10-14
19813,21732,444.2757008286905,Boleto,recusado,2024-09-20
89231,43503,228.5762037033163,Boleto,pago,2024-08-20
39107,85806,333.72600636375137,Boleto,pendente,2024-07-08
13067,98169,363.3983383649144,Pix,pago,2024-06-20
28626,79816,511.1520945708407,Boleto,pendente,2024-10-12
34405,80707,259.4482789238036,Boleto,pago,2024-07-02
63086,13352,20.649808209615465,Boleto,recusado,2024-07-02
3841,20811,697.8408890162195,Cartão de Crédito,pendente,2024-09-11
57099,78240,321.27232597176004,Cartão de Crédito,pago,2024-10-16
2358,99652,526.8116276720995,Boleto,pendente,2024-10-17
20158,88282,650.6028423414233,Cartão de Crédito,pendente,2024-03-10
12314,39141,725.4489681304736,Pix,pendente,2024-10-15
8575,89159,55.01990883436224,Cartão de Crédito,pendente,2024-05-31
30581,26839,223.95909089584268,Boleto,pago,2024-10-17
92341,55262,115.33230149680121,Pix,pendente,2024-04-03
70611,41555,678.6672558965568,Boleto,recusado,2024-10-16
1462,86945,564.3077053750166,Boleto,pago,2024-07-04
19979,93571,867.5324474372264,Pix,pendente,2024-02-01
11252,76703,345.6010473683553,Cartão de Crédito,pendente,2024-10-13
65742,23862,361.2346383145967,Pix,recusado,2024-04-18
85438,90193,553.9069034126064,Boleto,pago,2024-08-06
12633,52325,16.50857568406147,Cartão de Crédito,recusado,2024-08-28
30094,42747,843.9976058343909,Cartão de Crédito,pago,2024-10-10
98734,44332,346.010166278191,Pix,pendente,2024-09-12
27152,86272,556.3666707567926,Boleto,recusado,2024-09-23
3622,79452,132.49928383122136,Cartão de Crédito,pendente,2024-10-07
63196,7629,587.2838463207012,Pix,pago,2024-09-28
57023,35077,163.26100574735042,Pix,pendente,2024-10-02
29652,98655,221.85961889697782,Cartão de Crédito,pendente,2024-10-11
40307,44989,834.3279214336268,Boleto,pago,2024-07-03
